"Start.station.number","starthour","variable","value"
31279,0,"inflow",30
31279,1,"inflow",16
31279,2,"inflow",12
31279,3,"inflow",3
31279,4,"inflow",1
31279,5,"inflow",12
31279,6,"inflow",549
31279,7,"inflow",1670
31279,8,"inflow",2479
31279,9,"inflow",825
31279,10,"inflow",367
31279,11,"inflow",408
31279,12,"inflow",497
31279,13,"inflow",649
31279,14,"inflow",545
31279,15,"inflow",532
31279,16,"inflow",662
31279,17,"inflow",931
31279,18,"inflow",407
31279,19,"inflow",202
31279,20,"inflow",136
31279,21,"inflow",80
31279,22,"inflow",48
31279,23,"inflow",19
31280,0,"inflow",129
31280,1,"inflow",99
31280,2,"inflow",40
31280,3,"inflow",23
31280,4,"inflow",12
31280,5,"inflow",15
31280,6,"inflow",99
31280,7,"inflow",324
31280,8,"inflow",370
31280,9,"inflow",265
31280,10,"inflow",307
31280,11,"inflow",443
31280,12,"inflow",449
31280,13,"inflow",503
31280,14,"inflow",532
31280,15,"inflow",630
31280,16,"inflow",909
31280,17,"inflow",1655
31280,18,"inflow",1935
31280,19,"inflow",1521
31280,20,"inflow",968
31280,21,"inflow",653
31280,22,"inflow",434
31280,23,"inflow",267
31281,0,"inflow",249
31281,1,"inflow",159
31281,2,"inflow",95
31281,3,"inflow",45
31281,4,"inflow",35
31281,5,"inflow",51
31281,6,"inflow",172
31281,7,"inflow",574
31281,8,"inflow",725
31281,9,"inflow",687
31281,10,"inflow",838
31281,11,"inflow",896
31281,12,"inflow",1228
31281,13,"inflow",1260
31281,14,"inflow",1287
31281,15,"inflow",1489
31281,16,"inflow",1988
31281,17,"inflow",3608
31281,18,"inflow",3299
31281,19,"inflow",2401
31281,20,"inflow",1792
31281,21,"inflow",1186
31281,22,"inflow",902
31281,23,"inflow",428
31282,0,"inflow",201
31282,1,"inflow",112
31282,2,"inflow",61
31282,3,"inflow",24
31282,4,"inflow",11
31282,5,"inflow",77
31282,6,"inflow",264
31282,7,"inflow",187
31282,8,"inflow",407
31282,9,"inflow",282
31282,10,"inflow",280
31282,11,"inflow",397
31282,12,"inflow",581
31282,13,"inflow",571
31282,14,"inflow",555
31282,15,"inflow",605
31282,16,"inflow",971
31282,17,"inflow",2105
31282,18,"inflow",2218
31282,19,"inflow",1284
31282,20,"inflow",911
31282,21,"inflow",622
31282,22,"inflow",518
31282,23,"inflow",348
31283,0,"inflow",64
31283,1,"inflow",46
31283,2,"inflow",19
31283,3,"inflow",6
31283,4,"inflow",18
31283,5,"inflow",90
31283,6,"inflow",286
31283,7,"inflow",973
31283,8,"inflow",1952
31283,9,"inflow",1145
31283,10,"inflow",515
31283,11,"inflow",447
31283,12,"inflow",645
31283,13,"inflow",633
31283,14,"inflow",549
31283,15,"inflow",549
31283,16,"inflow",690
31283,17,"inflow",947
31283,18,"inflow",951
31283,19,"inflow",525
31283,20,"inflow",348
31283,21,"inflow",257
31283,22,"inflow",247
31283,23,"inflow",200
31284,0,"inflow",27
31284,1,"inflow",17
31284,2,"inflow",12
31284,3,"inflow",3
31284,4,"inflow",3
31284,6,"inflow",209
31284,7,"inflow",643
31284,8,"inflow",1374
31284,9,"inflow",606
31284,10,"inflow",242
31284,11,"inflow",260
31284,12,"inflow",328
31284,13,"inflow",379
31284,14,"inflow",478
31284,15,"inflow",425
31284,16,"inflow",412
31284,17,"inflow",479
31284,18,"inflow",430
31284,19,"inflow",283
31284,20,"inflow",168
31284,21,"inflow",130
31284,22,"inflow",124
31284,23,"inflow",61
31285,0,"inflow",192
31285,1,"inflow",107
31285,2,"inflow",65
31285,3,"inflow",30
31285,4,"inflow",31
31285,5,"inflow",158
31285,6,"inflow",185
31285,7,"inflow",274
31285,8,"inflow",677
31285,9,"inflow",568
31285,10,"inflow",543
31285,11,"inflow",500
31285,12,"inflow",555
31285,13,"inflow",628
31285,14,"inflow",671
31285,15,"inflow",664
31285,16,"inflow",1086
31285,17,"inflow",1664
31285,18,"inflow",1533
31285,19,"inflow",1026
31285,20,"inflow",732
31285,21,"inflow",582
31285,22,"inflow",461
31285,23,"inflow",299
31286,0,"inflow",169
31286,1,"inflow",116
31286,2,"inflow",75
31286,3,"inflow",48
31286,4,"inflow",18
31286,5,"inflow",17
31286,6,"inflow",77
31286,7,"inflow",276
31286,8,"inflow",324
31286,9,"inflow",248
31286,10,"inflow",320
31286,11,"inflow",329
31286,12,"inflow",419
31286,13,"inflow",466
31286,14,"inflow",437
31286,15,"inflow",469
31286,16,"inflow",628
31286,17,"inflow",1254
31286,18,"inflow",1612
31286,19,"inflow",1303
31286,20,"inflow",942
31286,21,"inflow",653
31286,22,"inflow",493
31286,23,"inflow",266
31287,0,"inflow",6
31287,1,"inflow",NA
31287,3,"inflow",5
31287,5,"inflow",9
31287,6,"inflow",91
31287,7,"inflow",323
31287,8,"inflow",896
31287,9,"inflow",709
31287,10,"inflow",242
31287,11,"inflow",179
31287,12,"inflow",279
31287,13,"inflow",362
31287,14,"inflow",248
31287,15,"inflow",223
31287,16,"inflow",229
31287,17,"inflow",287
31287,18,"inflow",147
31287,19,"inflow",97
31287,20,"inflow",85
31287,21,"inflow",49
31287,22,"inflow",32
31287,23,"inflow",16
31288,0,"inflow",99
31288,1,"inflow",67
31288,2,"inflow",27
31288,3,"inflow",11
31288,4,"inflow",14
31288,5,"inflow",23
31288,6,"inflow",279
31288,7,"inflow",428
31288,8,"inflow",624
31288,9,"inflow",869
31288,10,"inflow",1253
31288,11,"inflow",1575
31288,12,"inflow",1994
31288,13,"inflow",2218
31288,14,"inflow",2473
31288,15,"inflow",2680
31288,16,"inflow",2333
31288,17,"inflow",1968
31288,18,"inflow",1679
31288,19,"inflow",978
31288,20,"inflow",626
31288,21,"inflow",475
31288,22,"inflow",280
31288,23,"inflow",148
31289,0,"inflow",220
31289,1,"inflow",156
31289,2,"inflow",82
31289,3,"inflow",23
31289,4,"inflow",24
31289,5,"inflow",48
31289,6,"inflow",270
31289,7,"inflow",295
31289,8,"inflow",523
31289,9,"inflow",788
31289,10,"inflow",1404
31289,11,"inflow",1897
31289,12,"inflow",2081
31289,13,"inflow",2183
31289,14,"inflow",2311
31289,15,"inflow",2489
31289,16,"inflow",2218
31289,17,"inflow",2312
31289,18,"inflow",1958
31289,19,"inflow",1252
31289,20,"inflow",1153
31289,21,"inflow",758
31289,22,"inflow",607
31289,23,"inflow",382
31290,0,"inflow",118
31290,1,"inflow",98
31290,2,"inflow",32
31290,3,"inflow",42
31290,4,"inflow",23
31290,5,"inflow",15
31290,6,"inflow",47
31290,7,"inflow",251
31290,8,"inflow",341
31290,9,"inflow",554
31290,10,"inflow",789
31290,11,"inflow",1246
31290,12,"inflow",1422
31290,13,"inflow",1591
31290,14,"inflow",1750
31290,15,"inflow",1772
31290,16,"inflow",1600
31290,17,"inflow",1436
31290,18,"inflow",1567
31290,19,"inflow",976
31290,20,"inflow",697
31290,21,"inflow",491
31290,22,"inflow",380
31290,23,"inflow",260
31291,0,"inflow",16
31291,1,"inflow",12
31291,2,"inflow",1
31291,3,"inflow",2
31291,4,"inflow",1
31291,5,"inflow",10
31291,6,"inflow",103
31291,7,"inflow",281
31291,8,"inflow",785
31291,9,"inflow",831
31291,10,"inflow",278
31291,11,"inflow",203
31291,12,"inflow",246
31291,13,"inflow",250
31291,14,"inflow",220
31291,15,"inflow",269
31291,16,"inflow",258
31291,17,"inflow",341
31291,18,"inflow",292
31291,19,"inflow",140
31291,20,"inflow",83
31291,21,"inflow",83
31291,22,"inflow",69
31291,23,"inflow",57
31292,0,"inflow",12
31292,1,"inflow",6
31292,2,"inflow",5
31292,4,"inflow",1
31292,7,"inflow",158
31292,8,"inflow",395
31292,9,"inflow",302
31292,10,"inflow",99
31292,11,"inflow",92
31292,12,"inflow",114
31292,13,"inflow",126
31292,14,"inflow",150
31292,15,"inflow",136
31292,16,"inflow",138
31292,17,"inflow",115
31292,18,"inflow",88
31292,19,"inflow",56
31292,20,"inflow",31
31292,21,"inflow",14
31292,22,"inflow",34
31292,23,"inflow",21
31293,0,"inflow",NA
31293,1,"inflow",NA
31293,7,"inflow",2
31293,8,"inflow",11
31293,10,"inflow",18
31293,11,"inflow",23
31293,12,"inflow",14
31293,13,"inflow",39
31293,14,"inflow",33
31293,15,"inflow",30
31293,16,"inflow",26
31293,17,"inflow",26
31293,18,"inflow",12
31293,19,"inflow",8
31293,20,"inflow",1
31293,21,"inflow",3
31293,22,"inflow",5
31293,23,"inflow",NA
31294,7,"inflow",4
31294,8,"inflow",5
31294,9,"inflow",9
31294,10,"inflow",4
31294,11,"inflow",2
31294,12,"inflow",3
31294,13,"inflow",9
31294,14,"inflow",7
31294,15,"inflow",14
31294,16,"inflow",5
31294,17,"inflow",5
31294,18,"inflow",10
31294,19,"inflow",8
31294,20,"inflow",6
31294,21,"inflow",5
31294,23,"inflow",NA
31300,0,"inflow",30
31300,1,"inflow",40
31300,2,"inflow",20
31300,3,"inflow",17
31300,4,"inflow",187
31300,5,"inflow",100
31300,6,"inflow",74
31300,7,"inflow",215
31300,8,"inflow",762
31300,9,"inflow",519
31300,10,"inflow",204
31300,11,"inflow",228
31300,12,"inflow",264
31300,13,"inflow",271
31300,14,"inflow",277
31300,15,"inflow",269
31300,16,"inflow",495
31300,17,"inflow",692
31300,18,"inflow",561
31300,19,"inflow",404
31300,20,"inflow",341
31300,21,"inflow",213
31300,22,"inflow",204
31300,23,"inflow",53
31301,0,"inflow",43
31301,1,"inflow",27
31301,2,"inflow",19
31301,3,"inflow",10
31301,4,"inflow",11
31301,5,"inflow",19
31301,6,"inflow",93
31301,7,"inflow",121
31301,8,"inflow",185
31301,9,"inflow",231
31301,10,"inflow",141
31301,11,"inflow",128
31301,12,"inflow",157
31301,13,"inflow",200
31301,14,"inflow",173
31301,15,"inflow",180
31301,16,"inflow",149
31301,17,"inflow",260
31301,18,"inflow",190
31301,19,"inflow",129
31301,20,"inflow",122
31301,21,"inflow",82
31301,22,"inflow",90
31301,23,"inflow",54
31302,0,"inflow",46
31302,1,"inflow",21
31302,2,"inflow",8
31302,3,"inflow",8
31302,4,"inflow",1
31302,5,"inflow",13
31302,6,"inflow",18
31302,7,"inflow",153
31302,8,"inflow",88
31302,9,"inflow",100
31302,10,"inflow",132
31302,11,"inflow",244
31302,12,"inflow",278
31302,13,"inflow",228
31302,14,"inflow",248
31302,15,"inflow",302
31302,16,"inflow",382
31302,17,"inflow",633
31302,18,"inflow",881
31302,19,"inflow",648
31302,20,"inflow",449
31302,21,"inflow",253
31302,22,"inflow",202
31302,23,"inflow",88
31303,0,"inflow",15
31303,1,"inflow",11
31303,2,"inflow",6
31303,3,"inflow",5
31303,4,"inflow",4
31303,5,"inflow",23
31303,6,"inflow",102
31303,7,"inflow",269
31303,8,"inflow",329
31303,9,"inflow",159
31303,10,"inflow",164
31303,11,"inflow",228
31303,12,"inflow",256
31303,13,"inflow",248
31303,14,"inflow",248
31303,15,"inflow",274
31303,16,"inflow",272
31303,17,"inflow",416
31303,18,"inflow",379
31303,19,"inflow",250
31303,20,"inflow",194
31303,21,"inflow",86
31303,22,"inflow",49
31303,23,"inflow",30
31304,0,"inflow",22
31304,1,"inflow",15
31304,2,"inflow",10
31304,3,"inflow",NA
31304,5,"inflow",2
31304,6,"inflow",18
31304,7,"inflow",63
31304,8,"inflow",89
31304,9,"inflow",119
31304,10,"inflow",85
31304,11,"inflow",122
31304,12,"inflow",105
31304,13,"inflow",126
31304,14,"inflow",153
31304,15,"inflow",165
31304,16,"inflow",196
31304,17,"inflow",361
31304,18,"inflow",530
31304,19,"inflow",269
31304,20,"inflow",197
31304,21,"inflow",135
31304,22,"inflow",55
31304,23,"inflow",37
31305,0,"inflow",67
31305,1,"inflow",44
31305,2,"inflow",29
31305,3,"inflow",12
31305,4,"inflow",6
31305,5,"inflow",1
31305,6,"inflow",25
31305,7,"inflow",285
31305,8,"inflow",458
31305,9,"inflow",176
31305,10,"inflow",191
31305,11,"inflow",254
31305,12,"inflow",336
31305,13,"inflow",277
31305,14,"inflow",344
31305,15,"inflow",329
31305,16,"inflow",427
31305,17,"inflow",709
31305,18,"inflow",651
31305,19,"inflow",544
31305,20,"inflow",415
31305,21,"inflow",282
31305,22,"inflow",162
31305,23,"inflow",95
31306,0,"inflow",38
31306,1,"inflow",51
31306,2,"inflow",20
31306,3,"inflow",22
31306,4,"inflow",4
31306,5,"inflow",1
31306,6,"inflow",39
31306,7,"inflow",27
31306,8,"inflow",29
31306,9,"inflow",30
31306,10,"inflow",38
31306,11,"inflow",51
31306,12,"inflow",90
31306,13,"inflow",89
31306,14,"inflow",104
31306,15,"inflow",109
31306,16,"inflow",158
31306,17,"inflow",324
31306,18,"inflow",445
31306,19,"inflow",418
31306,20,"inflow",280
31306,21,"inflow",171
31306,22,"inflow",122
31306,23,"inflow",85
31307,0,"inflow",45
31307,1,"inflow",42
31307,2,"inflow",13
31307,3,"inflow",12
31307,4,"inflow",2
31307,5,"inflow",7
31307,6,"inflow",66
31307,7,"inflow",383
31307,8,"inflow",282
31307,9,"inflow",225
31307,10,"inflow",328
31307,11,"inflow",335
31307,12,"inflow",378
31307,13,"inflow",427
31307,14,"inflow",456
31307,15,"inflow",358
31307,16,"inflow",369
31307,17,"inflow",542
31307,18,"inflow",688
31307,19,"inflow",485
31307,20,"inflow",315
31307,21,"inflow",197
31307,22,"inflow",163
31307,23,"inflow",74
31308,0,"inflow",16
31308,1,"inflow",8
31308,2,"inflow",8
31308,3,"inflow",3
31308,4,"inflow",15
31308,5,"inflow",10
31308,6,"inflow",18
31308,7,"inflow",76
31308,8,"inflow",455
31308,9,"inflow",271
31308,10,"inflow",97
31308,11,"inflow",99
31308,12,"inflow",160
31308,13,"inflow",153
31308,14,"inflow",143
31308,15,"inflow",165
31308,16,"inflow",186
31308,17,"inflow",253
31308,18,"inflow",358
31308,19,"inflow",202
31308,20,"inflow",98
31308,21,"inflow",75
31308,22,"inflow",47
31308,23,"inflow",30
31309,0,"inflow",23
31309,1,"inflow",12
31309,5,"inflow",9
31309,6,"inflow",16
31309,7,"inflow",23
31309,8,"inflow",84
31309,9,"inflow",85
31309,10,"inflow",44
31309,11,"inflow",45
31309,12,"inflow",41
31309,13,"inflow",73
31309,14,"inflow",90
31309,15,"inflow",105
31309,16,"inflow",120
31309,17,"inflow",134
31309,18,"inflow",160
31309,19,"inflow",100
31309,20,"inflow",51
31309,21,"inflow",36
31309,22,"inflow",32
31309,23,"inflow",20
31310,0,"inflow",45
31310,1,"inflow",24
31310,2,"inflow",18
31310,3,"inflow",9
31310,5,"inflow",1
31310,6,"inflow",8
31310,7,"inflow",301
31310,8,"inflow",95
31310,9,"inflow",129
31310,10,"inflow",105
31310,11,"inflow",131
31310,12,"inflow",160
31310,13,"inflow",141
31310,14,"inflow",264
31310,15,"inflow",197
31310,16,"inflow",216
31310,17,"inflow",272
31310,18,"inflow",432
31310,19,"inflow",424
31310,20,"inflow",394
31310,21,"inflow",229
31310,22,"inflow",158
31310,23,"inflow",115
31312,0,"inflow",81
31312,1,"inflow",45
31312,2,"inflow",32
31312,3,"inflow",9
31312,4,"inflow",9
31312,5,"inflow",12
31312,6,"inflow",102
31312,7,"inflow",330
31312,8,"inflow",347
31312,9,"inflow",719
31312,10,"inflow",807
31312,11,"inflow",862
31312,12,"inflow",1016
31312,13,"inflow",998
31312,14,"inflow",942
31312,15,"inflow",921
31312,16,"inflow",1078
31312,17,"inflow",1531
31312,18,"inflow",1302
31312,19,"inflow",828
31312,20,"inflow",450
31312,21,"inflow",339
31312,22,"inflow",226
31312,23,"inflow",151
31313,0,"inflow",52
31313,1,"inflow",36
31313,2,"inflow",27
31313,3,"inflow",14
31313,4,"inflow",3
31313,5,"inflow",7
31313,6,"inflow",8
31313,7,"inflow",41
31313,8,"inflow",103
31313,9,"inflow",123
31313,10,"inflow",124
31313,11,"inflow",139
31313,12,"inflow",135
31313,13,"inflow",165
31313,14,"inflow",186
31313,15,"inflow",169
31313,16,"inflow",195
31313,17,"inflow",407
31313,18,"inflow",387
31313,19,"inflow",257
31313,20,"inflow",176
31313,21,"inflow",173
31313,22,"inflow",112
31313,23,"inflow",91
31314,0,"inflow",71
31314,1,"inflow",35
31314,2,"inflow",33
31314,3,"inflow",35
31314,4,"inflow",12
31314,5,"inflow",172
31314,6,"inflow",114
31314,7,"inflow",485
31314,8,"inflow",1379
31314,9,"inflow",1337
31314,10,"inflow",766
31314,11,"inflow",942
31314,12,"inflow",1147
31314,13,"inflow",1225
31314,14,"inflow",1269
31314,15,"inflow",1210
31314,16,"inflow",1218
31314,17,"inflow",1524
31314,18,"inflow",1359
31314,19,"inflow",872
31314,20,"inflow",561
31314,21,"inflow",191
31314,22,"inflow",125
31314,23,"inflow",91
31315,0,"inflow",12
31315,1,"inflow",18
31315,2,"inflow",12
31315,3,"inflow",8
31315,5,"inflow",4
31315,6,"inflow",4
31315,7,"inflow",26
31315,8,"inflow",36
31315,9,"inflow",38
31315,10,"inflow",37
31315,11,"inflow",56
31315,12,"inflow",70
31315,13,"inflow",84
31315,14,"inflow",97
31315,15,"inflow",100
31315,16,"inflow",114
31315,17,"inflow",241
31315,18,"inflow",266
31315,19,"inflow",213
31315,20,"inflow",107
31315,21,"inflow",87
31315,22,"inflow",55
31315,23,"inflow",29
31316,0,"inflow",NA
31316,1,"inflow",NA
31316,2,"inflow",NA
31316,3,"inflow",NA
31316,4,"inflow",NA
31316,6,"inflow",2
31316,7,"inflow",106
31316,8,"inflow",31
31316,9,"inflow",21
31316,10,"inflow",13
31316,11,"inflow",14
31316,12,"inflow",15
31316,13,"inflow",22
31316,14,"inflow",22
31316,15,"inflow",17
31316,16,"inflow",25
31316,17,"inflow",60
31316,18,"inflow",32
31316,19,"inflow",41
31316,20,"inflow",21
31316,21,"inflow",9
31316,22,"inflow",8
31316,23,"inflow",4
31317,0,"inflow",9
31317,1,"inflow",7
31317,2,"inflow",2
31317,3,"inflow",5
31317,4,"inflow",4
31317,5,"inflow",NA
31317,6,"inflow",6
31317,7,"inflow",22
31317,8,"inflow",16
31317,9,"inflow",25
31317,10,"inflow",36
31317,11,"inflow",77
31317,12,"inflow",80
31317,13,"inflow",60
31317,14,"inflow",59
31317,15,"inflow",49
31317,16,"inflow",76
31317,17,"inflow",132
31317,18,"inflow",137
31317,19,"inflow",89
31317,20,"inflow",50
31317,21,"inflow",25
31317,22,"inflow",9
31317,23,"inflow",5
31318,0,"inflow",26
31318,1,"inflow",27
31318,2,"inflow",9
31318,3,"inflow",6
31318,4,"inflow",4
31318,5,"inflow",3
31318,6,"inflow",1
31318,7,"inflow",16
31318,8,"inflow",107
31318,9,"inflow",122
31318,10,"inflow",66
31318,11,"inflow",73
31318,12,"inflow",102
31318,13,"inflow",103
31318,14,"inflow",116
31318,15,"inflow",96
31318,16,"inflow",244
31318,17,"inflow",252
31318,18,"inflow",290
31318,19,"inflow",219
31318,20,"inflow",184
31318,21,"inflow",106
31318,22,"inflow",76
31318,23,"inflow",59
31319,0,"inflow",5
31319,1,"inflow",1
31319,2,"inflow",1
31319,3,"inflow",NA
31319,5,"inflow",NA
31319,6,"inflow",7
31319,7,"inflow",19
31319,8,"inflow",16
31319,9,"inflow",43
31319,10,"inflow",27
31319,11,"inflow",38
31319,12,"inflow",48
31319,13,"inflow",35
31319,14,"inflow",36
31319,15,"inflow",36
31319,16,"inflow",33
31319,17,"inflow",47
31319,18,"inflow",37
31319,19,"inflow",26
31319,20,"inflow",22
31319,21,"inflow",12
31319,22,"inflow",4
31319,23,"inflow",4
31400,0,"inflow",139
31400,1,"inflow",98
31400,2,"inflow",59
31400,3,"inflow",28
31400,4,"inflow",11
31400,5,"inflow",60
31400,6,"inflow",74
31400,7,"inflow",241
31400,8,"inflow",376
31400,9,"inflow",228
31400,10,"inflow",176
31400,11,"inflow",258
31400,12,"inflow",340
31400,13,"inflow",323
31400,14,"inflow",378
31400,15,"inflow",425
31400,16,"inflow",695
31400,17,"inflow",1260
31400,18,"inflow",1546
31400,19,"inflow",1227
31400,20,"inflow",938
31400,21,"inflow",591
31400,22,"inflow",443
31400,23,"inflow",294
31401,0,"inflow",221
31401,1,"inflow",128
31401,2,"inflow",89
31401,3,"inflow",65
31401,4,"inflow",11
31401,5,"inflow",11
31401,6,"inflow",30
31401,7,"inflow",202
31401,8,"inflow",141
31401,9,"inflow",67
31401,10,"inflow",122
31401,11,"inflow",235
31401,12,"inflow",261
31401,13,"inflow",273
31401,14,"inflow",280
31401,15,"inflow",277
31401,16,"inflow",413
31401,17,"inflow",804
31401,18,"inflow",1166
31401,19,"inflow",847
31401,20,"inflow",641
31401,21,"inflow",574
31401,22,"inflow",525
31401,23,"inflow",340
31402,0,"inflow",60
31402,1,"inflow",44
31402,2,"inflow",21
31402,3,"inflow",14
31402,4,"inflow",3
31402,5,"inflow",2
31402,6,"inflow",10
31402,7,"inflow",36
31402,8,"inflow",71
31402,9,"inflow",32
31402,10,"inflow",41
31402,11,"inflow",35
31402,12,"inflow",56
31402,13,"inflow",59
31402,14,"inflow",77
31402,15,"inflow",57
31402,16,"inflow",94
31402,17,"inflow",315
31402,18,"inflow",178
31402,19,"inflow",145
31402,20,"inflow",120
31402,21,"inflow",68
31402,22,"inflow",81
31402,23,"inflow",98
31403,0,"inflow",115
31403,1,"inflow",39
31403,2,"inflow",10
31403,4,"inflow",4
31403,5,"inflow",8
31403,6,"inflow",37
31403,7,"inflow",29
31403,8,"inflow",27
31403,9,"inflow",27
31403,10,"inflow",50
31403,11,"inflow",35
31403,12,"inflow",75
31403,13,"inflow",85
31403,14,"inflow",75
31403,15,"inflow",117
31403,16,"inflow",179
31403,17,"inflow",291
31403,18,"inflow",323
31403,19,"inflow",200
31403,20,"inflow",140
31403,21,"inflow",105
31403,22,"inflow",91
31403,23,"inflow",61
31404,0,"inflow",74
31404,1,"inflow",57
31404,2,"inflow",39
31404,3,"inflow",19
31404,4,"inflow",4
31404,5,"inflow",11
31404,6,"inflow",29
31404,7,"inflow",121
31404,8,"inflow",208
31404,9,"inflow",117
31404,10,"inflow",145
31404,11,"inflow",213
31404,12,"inflow",227
31404,13,"inflow",239
31404,14,"inflow",230
31404,15,"inflow",282
31404,16,"inflow",430
31404,17,"inflow",641
31404,18,"inflow",886
31404,19,"inflow",780
31404,20,"inflow",533
31404,21,"inflow",369
31404,22,"inflow",237
31404,23,"inflow",182
31405,0,"inflow",40
31405,1,"inflow",23
31405,2,"inflow",3
31405,5,"inflow",NA
31405,6,"inflow",41
31405,7,"inflow",39
31405,8,"inflow",23
31405,9,"inflow",19
31405,10,"inflow",25
31405,11,"inflow",37
31405,12,"inflow",47
31405,13,"inflow",62
31405,14,"inflow",53
31405,15,"inflow",55
31405,16,"inflow",94
31405,17,"inflow",250
31405,18,"inflow",302
31405,19,"inflow",213
31405,20,"inflow",121
31405,21,"inflow",87
31405,22,"inflow",73
31405,23,"inflow",46
31406,0,"inflow",92
31406,1,"inflow",47
31406,2,"inflow",23
31406,3,"inflow",17
31406,4,"inflow",9
31406,5,"inflow",7
31406,6,"inflow",18
31406,7,"inflow",241
31406,8,"inflow",184
31406,9,"inflow",61
31406,10,"inflow",62
31406,11,"inflow",80
31406,12,"inflow",112
31406,13,"inflow",84
